"Curation";"Variable ID";"Variable name";"Variable synonyms";"Context of use";"Growth stage";"Variable status";"Variable Xref";"Institution";"Scientist";"Date";"Language";"Crop";"Trait ID";"Trait name";"Trait class";"Trait description";"Trait synonyms";"Main trait abbreviation";"Alternative trait abbreviations";"Entity";"Attribute";"Trait status";"Trait Xref";"Method ID";"Method name";"Method class";"Method description";"Formula";"Method reference";"Scale ID";"Scale name";"Scale class";"Decimal places";"Lower limit";"Upper limit";"Scale Xref";"Category 1";"Category 2";"Category 3";"Category 4";"Category 5";"Category 6";"Category 7";"Category 8";"Category 9";"Category 10";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;"CO_321:1000039";"D.Z65_d";"Flowering date (Z65)";;"Z65 (Anthesis half-way (anthers occurring half way to tip and base of ear))";;"WIPO:0000039";"INRAE";"Jacques Le Gouis";"15/06/2016";"EN";"Wheat";"CO_321:1010013";"Flowering date";"Phenological";;;;;"plant";"flower time";;;"CO_321:1020006";"Direct measure spikes stamen";"Measurement";"Arvalis methode: 50% spikes visible stamen";;;"CO_321:1030012";"d";"Duration";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;"CO_321:1000041";"D.Z92_jj/mm/aa";"Harvest date (Z92)";;"Z92 (Grain hard, not dented by thumbnail)";;"WIPO:0000041";"INRAE";"Jacques Le Gouis";"15/06/2016";"EN";"Wheat";"CO_715:0000008";"Harvest date";"Phenological";;;;;"Study";"event";;;"CO_321:1021066";"Visual estimation";"Estimation";"Unavailable method description";;;"CO_321:1030008";"jj/mm/aa ";"Time";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;"CO_321:1000047";"EFFG_%";"Grain nitrogen coming from remobilization";;"Z92 (Grain hard, not dented by thumbnail)";;"WIPO:0000047";"INRAE";"Jacques Le Gouis";"15/06/2016";"EN";"Wheat";"CO_321:1010016";"Grain nitrogen coming from remobilization";"Agronomical";"Grain nitrogen coming from remobilization (REMN / GNY)";;;;"Grain";"nitrogen";;;"CO_321:1021065";"REMN / GNY";"Estimation";"ratio between REMN / GNY";;;"UO:0000187";"%";"Numerical";;;;"http://purl.obolibrary.org/obo/UO_0000187";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;"CO_321:1000048";"EFFREMN_%";"Nitrogen remobilization efficiency";;"Z92 (Grain hard, not dented by thumbnail)";;"WIPO:0000048";"INRAE";"Jacques Le Gouis";"15/06/2016";"EN";"Wheat";"CO_321:1010017";"Nitrogen remobilization efficiency";"Agronomical";"Nitrogen remobilization efficiency (REMN / ABSN.Z65)";;;;"plant";"nitrogen";;;"CO_321:1021064";"REMN / ABSN.Z65";"Estimation";"ratio between REMN / ABSN.Z65";;;"UO:0000187";"%";"Numerical";;;;"http://purl.obolibrary.org/obo/UO_0000187";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;"CO_321:1000049";"SEN-END_d";"End of senescence computed from anthesis date";;;;"WIPO:0000049";"INRAE";"Jacques Le Gouis";"15/06/2016";"EN";"Wheat";"CO_321:1010018";"End of senescence converted from flowering date ";"Morphological";;;;;"plant";"Senescence";;;"CO_321:1020033";"Senescence computed from anthesis";"Computation";"(SEN-START + SEN-DUR)";;;"CO_321:1030012";"d";"Duration";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;"CO_321:1000051";"ENR-F1.Z69_score";"Leaf F1 rolling (Z69)";;"Z69 (Anthesis complete)";;"WIPO:0000051";"INRAE";"Jacques Le Gouis";"15/06/2016";"EN";"Wheat";"CO_321:1010108";"Leaf rolling";"Morphological";;;;;"leaf";"rolling";;;"CO_321:1021063";"Score estimation";"Estimation";"Score estimation";;;"CO_321:1030006";"1 to 9 note";"Ordinal";;1;9;;" 1 = Resistant";"9 = susceptible";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;"CO_321:1000052";"ENR-F1.Z75_score";"Leaf F1 rolling (Z75)";;"Z75 (Medium milk)";;"WIPO:0000052";"INRAE";"Jacques Le Gouis";"15/06/2016";"EN";"Wheat";"CO_321:1010108";"Leaf rolling";"Morphological";;;;;"leaf";"rolling";;;"CO_321:1021062";"Score estimation";"Estimation";"Score estimation";;;"CO_321:1030006";"1 to 9 note";"Ordinal";;1;9;;" 1 = Resistant";"9 = susceptible";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;"CO_321:1000053";"ENR-F1.Z83_score";"Leaf F1 rolling (Z83)";;"Z83 (Early dough)";;"WIPO:0000053";"INRAE";"Jacques Le Gouis";"15/06/2016";"EN";"Wheat";"CO_321:1010108";"Leaf rolling";"Morphological";;;;;"leaf";"rolling";;;"CO_321:1021061";"Score estimation";"Estimation";"Score estimation";;;"CO_321:1030006";"1 to 9 note";"Ordinal";;1;9;;" 1 = Resistant";"9 = susceptible";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;"CO_321:1000054";"AGDM.Z65_t/ha";"Above-ground dry matter per area at anthesis";;"Z65 (Anthesis half-way (anthers occurring half way to tip and base of ear))";;"WIPO:0000054";"INRAE";"Jacques Le Gouis";"15/06/2016";"EN";"Wheat";"CO_321:0000005";"Aboveground biomass";"Agronomical traits";"All above-ground biomass.";"Biological yield, All above-ground biomass at maturity, Above-ground dry matter";"BM";"AGBM, BMMat, BIOMAS";"Plant";"Aboveground biomass at maturity";;"WIPO:0010004";"CO_321:1020007";"Direct measure for 0,7 m2";"Measurement";"Arvalis method :  on 0.7 m2";;;"CO_321:1030003";"g/m2";"Numerical";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;"CO_321:1000055";"N.Z65_%";"Above-ground nitrogen concentration (Z65)";;"Z65 (Anthesis half-way (anthers occurring half way to tip and base of ear))";;"WIPO:0000055";"INRAE";"Jacques Le Gouis";"15/06/2016";"EN";"Wheat";"CO_321:1010109";"Above-ground nitrogen concentration";"Quality";;;;;"Plant";"nitrogen";;;"CO_321:1020008";"Direct measure Dumas";"Measurement";"Arvalis method: Analyse Dumas / NIRS";;;"UO:0000187";"%";"Numerical";;;;"http://purl.obolibrary.org/obo/UO_0000187";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;"CO_321:1000056";"FUS-FDK_%";"Fusarium dammaged kernels";;"Z92 (Grain hard, not dented by thumbnail)";;"WIPO:0000056";"INRAE";"Jacques Le Gouis";"15/06/2016";"EN";"Wheat";"CO_321:1010101";"Fusarium dammaged kernels";"Biotic stress";;;;;"Grain";"Fusarium";;;"CO_321:1020009";"manual harvest";"Measurement";"manual harvest";;;"UO:0000187";"%";"Numerical";;;;"http://purl.obolibrary.org/obo/UO_0000187";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;"CO_321:1000058";"FUS-SPK.350DD_%";"Spikes with fusarium at 350DD post fusarium inoculation (INOC+350DD)";;"INOC+350DD";;"WIPO:0000058";"INRAE";"Jacques Le Gouis";"15/06/2016";"EN";"Wheat";"CO_321:1010115";"Infected spikes observed on 100 spikes";"Biotic stress";;;;;"Plant";"Fusarium";;;"CO_321:1020043";"Infected spikes observed on 100 spikes";"Measurement";;;;"UO:0000187";"%";"Numerical";;;;"http://purl.obolibrary.org/obo/UO_0000187";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;"CO_321:1000059";"FUS-SPK.450DD_%";"Spikes with fusarium at 450DD post fusarium inoculation (INOC+450DD)";;"INOC+450DD";;"WIPO:0000059";"INRAE";"Jacques Le Gouis";"15/06/2016";"EN";"Wheat";"CO_321:1010115";"Infected spikes observed on 100 spikes";"Biotic stress";;;;;"Plant";"Fusarium";;;"CO_321:1020043";"Infected spikes observed on 100 spikes";"Measurement";;;;"UO:0000187";"%";"Numerical";;;;"http://purl.obolibrary.org/obo/UO_0000187";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;"CO_321:1000067";"GNC_%";"Grain nitrogen concentration";;"Z92 (Grain hard, not dented by thumbnail)";;"WIPO:0000067";"INRAE";"Jacques Le Gouis";"15/06/2016";"EN";"Wheat";"CO_321:1010105";"Grain nitrogen concentration";"Quality";;;;;"Grain";"nitrogen";;;"CO_321:1020010";"15 spikes direct measure";"Measurement";"Arvalis method: on 15 spikes ";;;"UO:0000187";"%";"Numerical";;;;"http://purl.obolibrary.org/obo/UO_0000187";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;"CO_321:1000068";"GNY_kg/ha";"Grain nitrogen yield";;"Z92 (Grain hard, not dented by thumbnail)";;"WIPO:0000068";"INRAE";"Jacques Le Gouis";"15/06/2016";"EN";"Wheat";"CO_321:1010106";"Grain nitrogen yield";"Quality";;;;;"Grain";"nitrogen";;;"CO_321:1020008";"Direct measure Dumas";"Measurement";"Arvalis method: Analyse Dumas / NIRS";" (GY x GNC) / 100";;"UO:0000283";"kg/ha";"Numerical";;;;"http://purl.obolibrary.org/obo/UO_0000283";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;"CO_321:1000069";"GPA";"Grains per area";;"Z92 (Grain hard, not dented by thumbnail)";;"WIPO:0000069";"INRAE";"Jacques Le Gouis";"15/06/2016";"EN";"Wheat";"CO_321:0000017";"Grain number";"Agronomical traits";"Number of grains expressed as per unit area or sample.";"Kernel number";"GN";"GNO, GrnNo, KrnNo, KN";"Grain";"Number";;"WIPO:0010107";"CO_321:1020010";"15 spikes direct measure";"Measurement";"Arvalis method: on 15 spikes ";;;"UO:0000190";"ratio";"Numerical";;;;"http://purl.obolibrary.org/obo/UO_0000190";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;"CO_321:1000070";"GPC_%";"Grain protein concentration, protein content";;"Z92 (Grain hard, not dented by thumbnail)";;"WIPO:0000070";"INRAE";"Jacques Le Gouis";"15/06/2016";"EN";"Wheat";"CO_321:1010015";"Grain protein concentration";"Quality";;;;;"Grain";"protein";;;"CO_321:1020012";"Direct measure NIRS";"Measurement";"Arvalis method: NIRS measure on harvester ";;;"UO:0000187";"%";"Numerical";;;;"http://purl.obolibrary.org/obo/UO_0000187";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;"CO_321:1000072";"G/P";"Grain to straw dry matter ratio";;"Z92 (Grain hard, not dented by thumbnail)";;"WIPO:0000072";"INRAE";"Jacques Le Gouis";"15/06/2016";"EN";"Wheat";"CO_321:1010098";"Grain to straw dry matter ratio";"Agronomical";;;;;"Grain";"dry matter";;;"CO_321:1020010";"15 spikes direct measure";"Measurement";"Arvalis method: on 15 spikes ";;;"UO:0000190";"ratio";"Numerical";;;;"http://purl.obolibrary.org/obo/UO_0000190";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;"CO_321:1000074";"GY_q/ha";"Grain yield at 0% humidity , rdt";;"Z92 (Grain hard, not dented by thumbnail)";;"WIPO:0000074";"INRAE";"Jacques Le Gouis";"15/06/2016";"EN";"Wheat";"CO_321:0000013";"Grain yield";"Agronomical traits";"Amount (weight) of grains that was harvested.";;"GY";"GrnYld, Yld";"Grain";"Yield";;"WIPO:0010019";"CO_321:1020013";"Direct measure harvest 0% humidity";"Measurement";"Arvalis method: Mechanised harvest   0% humidity";;;"CO_321:1030011";" q/ha";"Numerical";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;"CO_321:1000076";"GY15";"Grain yield at 15% humidity ";;"Z92 (Grain hard, not dented by thumbnail)";;"WIPO:0000076";"INRAE";"Jacques Le Gouis";"15/06/2016";"EN";"Wheat";"CO_321:0000013";"Grain yield";"Agronomical traits";"Amount (weight) of grains that was harvested.";;"GY";"GrnYld, Yld";"Grain";"Yield";;"WIPO:0010019";"CO_321:1020014";"Direct measure harvest 15% humidity";"Measurement";"Arvalis method: Mechanised harvest   15% humidity";;;"CO_321:1030011";" q/ha";"Numerical";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;"CO_321:1000078";"PLOT-HA_m2";"Plot harvested area";;"Z92 (Grain hard, not dented by thumbnail)";;"WIPO:0000078";"INRAE";"Jacques Le Gouis";"15/06/2016";"EN";"Wheat";"CO_321:1010021";"Plot harvested area";"Agronomical";;;;;"plot";"harvest";;;"CO_321:1021055";"Direct measure";"Estimation";"Unavailable method description";;;"UO:0000080";"m2";"Numerical";;;;"http://purl.obolibrary.org/obo/UO_0000080";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;"CO_321:1000079";"SPIKELENGTH.Z30_mm";"Spike length (mm) (Z30)";;"Z30 (Pseudostem (youngest leaf sheath erection))";;"WIPO:0000079";"INRAE";"Jacques Le Gouis";"15/06/2016";"EN";"Wheat";"CO_321:0000056";"Spike length";"Morphological traits";"Length of spike.";;"SpkLng";;"Spike";"Length";;"WIPO:0010022";"CO_321:1021054";"Direct measure";"Estimation";"Unavailable method description";;;"CO_321:1030017";"mm";"Numerical";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;"CO_321:1000080";"HI";"Harvest index";;"Z92 (Grain hard, not dented by thumbnail)";;"WIPO:0000080";"INRAE";"Jacques Le Gouis";"15/06/2016";"EN";"Wheat";"CO_321:0000123";"Harvest index";"Agronomical traits";"A ratio of grain yield to total above ground biomass.";"Biomass partitioning to grain";"HI";;"Plant";"Biomass partitioning to grain";;"WIPO:0010023";"CO_321:1021053";"Harvest index estimation";"Estimation";"A ratio of grain yield to total above ground biomass.";;;"UO:0000187";"%";"Numerical";;;;"http://purl.obolibrary.org/obo/UO_0000187";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;"CO_321:1000081";"AIR-HYGRO";"Hygrometry";;;;"WIPO:0000081";"INRAE";"Jacques Le Gouis";"15/06/2016";"EN";"Wheat";"CO_321:1010024";"Hygrometry";"Abiotic stress";"Air Humidity";;;;"Air";"Humidity";;;"CO_321:1020021";"Wheather station measure";"Measurement";"Wheather station measure";;;"UO:0000187";"%";"Numerical";;;;"http://purl.obolibrary.org/obo/UO_0000187";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;"CO_321:1000085";"FUS-INOC-DATE_jj/mm/aa";"Fusarium inoculation date";;;;"WIPO:0000085";"INRAE";"Jacques Le Gouis";"15/06/2016";"EN";"Wheat";"CO_321:1010026";"Fusarium inoculation date";"Biotic stress";;;;;"Plant";"Fusarium";;;"CO_321:1021050";"Direct observation";"Estimation";"Unavailable method description";;;"CO_321:1030008";"jj/mm/aa";"Date";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;"CO_321:1000086";"FUS-INOC-GROUP";"Fusarium inoculation group";;;;"WIPO:0000086";"INRAE";"Jacques Le Gouis";"15/06/2016";"EN";"Wheat";"CO_321:1010027";"Fusarium inoculation group";"Biotic stress";"Depending on inoculation date";;;;"Plant";"Fusarium";;;"CO_321:1021049";"Direct observation";"Estimation";"Unavailable method description";;;"CO_321:1030109";"N.A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;"CO_321:1000087";"SEN-DUR_d";"Senescence phase duration in day";;;;"WIPO:0000087";"INRAE";"Jacques Le Gouis";"15/06/2016";"EN";"Wheat";"CO_321:1010028";"Senescence duration";"Morphological";;;;;"Plant";"Senescence";;;"CO_321:1020018";"Direct measure";"Measurement";;;;"CO_321:1030012";"d";"Duration";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;"CO_321:1000088";"SEN-DUR_dd";"Senescence phase duration in degree day";;;;"WIPO:0000088";"INRAE";"Jacques Le Gouis";"15/06/2016";"EN";"Wheat";"CO_321:1010028";"Senescence duration ";"Morphological";;;;;"Plant";"Senescence";;;"CO_321:1020018";"Direct measure";"Measurement";;;;"CO_321:1030013";"dd";"Duration";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;"CO_321:1000089";"L-F0(<=4.5)_%";"Grain with length inferior to 4.5mm";;"Z92 (Grain hard, not dented by thumbnail)";;"WIPO:0000089";"INRAE";"Jacques Le Gouis";"15/06/2016";"EN";"Wheat";"CO_321:0000979";"Grain length";"Quality traits";"Length of whole grain.";;"GLng";"kernel length";"Grain";"Length";;"WIPO:0010056,WIPO:0010029";"CO_321:1020028";"Marvin";"Estimation";"Estimated with the Marvin";;;"UO:0000187";"%";"Numerical";;;;"http://purl.obolibrary.org/obo/UO_0000187";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;"CO_321:1000090";"L-F1(<=5.0)_%";"Grain with length inferior to 5.0mm";;"Z92 (Grain hard, not dented by thumbnail)";;"WIPO:0000090";"INRAE";"Jacques Le Gouis";"15/06/2016";"EN";"Wheat";"CO_321:0000979";"Grain length";"Quality traits";"Length of whole grain.";;"GLng";"kernel length";"Grain";"Length";;"WIPO:0010056,WIPO:0010029";"CO_321:1020028";"Marvin";"Estimation";"Estimated with the Marvin";;;"UO:0000187";"%";"Numerical";;;;"http://purl.obolibrary.org/obo/UO_0000187";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;"CO_321:1000091";"L-F2(<=5.5)_%";"Grain with length inferior to 5.5mm";;"Z92 (Grain hard, not dented by thumbnail)";;"WIPO:0000091";"INRAE";"Jacques Le Gouis";"15/06/2016";"EN";"Wheat";"CO_321:0000979";"Grain length";"Quality traits";"Length of whole grain.";;"GLng";"kernel length";"Grain";"Length";;"WIPO:0010056,WIPO:0010029";"CO_321:1020028";"Marvin";"Estimation";"Estimated with the Marvin";;;"UO:0000187";"%";"Numerical";;;;"http://purl.obolibrary.org/obo/UO_0000187";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;"CO_321:1000092";"L-F3(<=6.0)_%";"Grain with length inferior to 6.0mm";;"Z92 (Grain hard, not dented by thumbnail)";;"WIPO:0000092";"INRAE";"Jacques Le Gouis";"15/06/2016";"EN";"Wheat";"CO_321:0000979";"Grain length";"Quality traits";"Length of whole grain.";;"GLng";"kernel length";"Grain";"Length";;"WIPO:0010056,WIPO:0010029";"CO_321:1020028";"Marvin";"Estimation";"Estimated with the Marvin";;;"UO:0000187";"%";"Numerical";;;;"http://purl.obolibrary.org/obo/UO_0000187";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;"CO_321:1000093";"L-F4(<=6.5)_%";"Grain with length inferior to 6.5mm";;"Z92 (Grain hard, not dented by thumbnail)";;"WIPO:0000093";"INRAE";"Jacques Le Gouis";"15/06/2016";"EN";"Wheat";"CO_321:0000979";"Grain length";"Quality traits";"Length of whole grain.";;"GLng";"kernel length";"Grain";"Length";;"WIPO:0010056,WIPO:0010029";"CO_321:1020028";"Marvin";"Estimation";"Estimated with the Marvin";;;"UO:0000187";"%";"Numerical";;;;"http://purl.obolibrary.org/obo/UO_0000187";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;"CO_321:1000094";"L-F5(<=7.0)_%";"Grain with length inferior to 7.0mm";;"Z92 (Grain hard, not dented by thumbnail)";;"WIPO:0000094";"INRAE";"Jacques Le Gouis";"15/06/2016";"EN";"Wheat";"CO_321:0000979";"Grain length";"Quality traits";"Length of whole grain.";;"GLng";"kernel length";"Grain";"Length";;"WIPO:0010056,WIPO:0010029";"CO_321:1020028";"Marvin";"Estimation";"Estimated with the Marvin";;;"UO:0000187";"%";"Numerical";;;;"http://purl.obolibrary.org/obo/UO_0000187";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;"CO_321:1000095";"L-F6(<=7.5)_%";"Grain with length inferior to 7.5mm";;"Z92 (Grain hard, not dented by thumbnail)";;"WIPO:0000095";"INRAE";"Jacques Le Gouis";"15/06/2016";"EN";"Wheat";"CO_321:0000979";"Grain length";"Quality traits";"Length of whole grain.";;"GLng";"kernel length";"Grain";"Length";;"WIPO:0010056,WIPO:0010029";"CO_321:1020028";"Marvin";"Estimation";"Estimated with the Marvin";;;"UO:0000187";"%";"Numerical";;;;"http://purl.obolibrary.org/obo/UO_0000187";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;"CO_321:1000096";"L-F7(<=8.0)_%";"Grain with length inferior to 8.0mm";;"Z92 (Grain hard, not dented by thumbnail)";;"WIPO:0000096";"INRAE";"Jacques Le Gouis";"15/06/2016";"EN";"Wheat";"CO_321:0000979";"Grain length";"Quality traits";"Length of whole grain.";;"GLng";"kernel length";"Grain";"Length";;"WIPO:0010056,WIPO:0010029";"CO_321:1020028";"Marvin";"Estimation";"Estimated with the Marvin";;;"UO:0000187";"%";"Numerical";;;;"http://purl.obolibrary.org/obo/UO_0000187";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;"CO_321:1000097";"L-F8(<=8.5)_%";"Grain with length inferior to 8.5mm";;"Z92 (Grain hard, not dented by thumbnail)";;"WIPO:0000097";"INRAE";"Jacques Le Gouis";"15/06/2016";"EN";"Wheat";"CO_321:0000979";"Grain length";"Quality traits";"Length of whole grain.";;"GLng";"kernel length";"Grain";"Length";;"WIPO:0010056,WIPO:0010029";"CO_321:1020028";"Marvin";"Estimation";"Estimated with the Marvin";;;"UO:0000187";"%";"Numerical";;;;"http://purl.obolibrary.org/obo/UO_0000187";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;"CO_321:1000098";"L-F9(<=9.0)_%";"Grain with length inferior to 9.0mm";;"Z92 (Grain hard, not dented by thumbnail)";;"WIPO:0000098";"INRAE";"Jacques Le Gouis";"15/06/2016";"EN";"Wheat";"CO_321:0000979";"Grain length";"Quality traits";"Length of whole grain.";;"GLng";"kernel length";"Grain";"Length";;"WIPO:0010056,WIPO:0010029";"CO_321:1020028";"Marvin";"Estimation";"Estimated with the Marvin";;;"UO:0000187";"%";"Numerical";;;;"http://purl.obolibrary.org/obo/UO_0000187";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;"CO_321:1000099";"LS_score";"Lodging score, Susceptibility to lodging";;;;"WIPO:0000099";"INRAE";"Jacques Le Gouis";"15/06/2016";"EN";"Wheat";"CO_321:0000167";"Lodging incidence";"Agronomical traits";"Indicates incidence of lodged plants.";;"Lodg";"LOD";"Plant";"Lodging incidence";;"WIPO:0010030";"CO_321:1020016";"Direct measure lodging";"Measurement";"Arvalis method: 1-10 scale based on  lodged surface percentage and lodge angle";;;"CO_321:1030006";"1 to 9 note";"Ordinal";;1;9;;" 1 = Resistant";"9 = susceptible";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;"CO_321:1000100";"MARVIN-NBGRAINS";"Marvin used grains number";;"Z92 (Grain hard, not dented by thumbnail)";;"WIPO:0000100";"INRAE";"Jacques Le Gouis";"15/06/2016";"EN";"Wheat";"CO_321:0000017";"Grain number";"Agronomical traits";"Number of grains expressed as per unit area or sample.";"Kernel number";"GN";"GNO, GrnNo, KrnNo, KN";"Grain";"Number";;"WIPO:0010131";"CO_321:1020028";"Marvin";"Estimation";"Estimated with the Marvin";;;"CO_321:1030109";"N.A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
